"Record Length",5000,"Points",-3.42080005e-006,        0.04
"Sample Interval",1.60000002e-009,s,-3.41920005e-006,           0
"Trigger Point",2138,"Samples",-3.41760005e-006,        0.04
"Trigger Time",9.39156998e-010,s,-3.41600005e-006,           0
"",,,-3.41440005e-006,       -0.04
"Horizontal Offset",-3.42080005e-006,s,-3.41280005e-006,       -0.04
,,,-3.41120005e-006,        0.04
,,,-3.40960005e-006,           0
,,,-3.40800005e-006,        0.04
,,,-3.40640005e-006,        0.08
,,,-3.40480005e-006,        0.04
,,,-3.40320005e-006,        0.04
,,,-3.40160005e-006,           0
,,,-3.40000005e-006,       -0.04
,,,-3.39840005e-006,        0.04
,,,-3.39680005e-006,        0.04
,,,-3.39520005e-006,           0
,,,-3.39360005e-006,           0
,,,-3.39200005e-006,           0
,,,-3.39040005e-006,        0.04
,,,-3.38880005e-006,       -0.04
,,,-3.38720005e-006,           0
,,,-3.38560005e-006,           0
,,,-3.38400005e-006,           0
,,,-3.38240005e-006,        0.04
,,,-3.38080005e-006,       -0.04
,,,-3.37920005e-006,       -0.04
,,,-3.37760005e-006,       -0.04
,,,-3.37600005e-006,           0
,,,-3.37440005e-006,        0.04
,,,-3.37280005e-006,           0
,,,-3.37120005e-006,        0.04
,,,-3.36960004e-006,        0.04
,,,-3.36800004e-006,        0.04
,,,-3.36640004e-006,           0
,,,-3.36480004e-006,           0
,,,-3.36320004e-006,           0
,,,-3.36160004e-006,           0
,,,-3.36000004e-006,           0
,,,-3.35840004e-006,        0.04
,,,-3.35680004e-006,        0.04
,,,-3.35520004e-006,        0.04
,,,-3.35360004e-006,        0.04
,,,-3.35200004e-006,           0
,,,-3.35040004e-006,        0.08
,,,-3.34880004e-006,        0.04
,,,-3.34720004e-006,       -0.04
,,,-3.34560004e-006,           0
,,,-3.34400004e-006,           0
,,,-3.34240004e-006,           0
,,,-3.34080004e-006,           0
,,,-3.33920004e-006,           0
,,,-3.33760004e-006,        0.04
,,,-3.33600004e-006,           0
,,,-3.33440004e-006,        0.04
,,,-3.33280004e-006,           0
,,,-3.33120004e-006,           0
,,,-3.32960004e-006,        0.04
,,,-3.32800004e-006,           0
,,,-3.32640004e-006,           0
,,,-3.32480004e-006,           0
,,,-3.32320004e-006,           0
,,,-3.32160004e-006,           0
,,,-3.32000004e-006,           0
,,,-3.31840004e-006,        0.04
,,,-3.31680004e-006,           0
,,,-3.31520004e-006,           0
,,,-3.31360004e-006,        0.04
,,,-3.31200004e-006,        0.08
,,,-3.31040004e-006,           0
,,,-3.30880004e-006,        0.04
,,,-3.30720004e-006,           0
,,,-3.30560004e-006,       -0.04
,,,-3.30400004e-006,        0.04
,,,-3.30240004e-006,           0
,,,-3.30080004e-006,        0.04
,,,-3.29920004e-006,        0.04
,,,-3.29760004e-006,           0
,,,-3.29600004e-006,        0.04
,,,-3.29440004e-006,        0.04
,,,-3.29280004e-006,       -0.04
,,,-3.29120004e-006,           0
,,,-3.28960004e-006,           0
,,,-3.28800004e-006,       -0.04
,,,-3.28640004e-006,           0
,,,-3.28480004e-006,        0.04
,,,-3.28320004e-006,        0.04
,,,-3.28160004e-006,        0.04
,,,-3.28000004e-006,        0.04
,,,-3.27840004e-006,        0.04
,,,-3.27680004e-006,       -0.04
,,,-3.27520004e-006,           0
,,,-3.27360004e-006,        0.04
,,,-3.27200004e-006,           0
,,,-3.27040004e-006,        0.08
,,,-3.26880004e-006,        0.04
,,,-3.26720004e-006,           0
,,,-3.26560004e-006,           0
,,,-3.26400004e-006,        0.08
,,,-3.26240004e-006,        0.04
,,,-3.26080004e-006,           0
,,,-3.25920004e-006,       -0.04
,,,-3.25760004e-006,        0.04
,,,-3.25600004e-006,        0.04
,,,-3.25440004e-006,        0.04
,,,-3.25280004e-006,       -0.04
,,,-3.25120004e-006,           0
,,,-3.24960004e-006,           0
,,,-3.24800004e-006,        0.04
,,,-3.24640004e-006,           0
,,,-3.24480004e-006,        0.04
,,,-3.24320004e-006,        0.04
,,,-3.24160004e-006,           0
,,,-3.24000004e-006,           0
,,,-3.23840004e-006,        0.04
,,,-3.23680004e-006,           0
,,,-3.23520004e-006,       -0.04
