"Record Length",6250,"Points",-3.00800004e-006,           0
"Sample Interval",1.60000002e-009,s,-3.00640004e-006,      0.0008
"Trigger Point",1880,"Samples",-3.00480004e-006,           0
"Trigger Time",1.55515721e-009,s,-3.00320004e-006,      0.0008
"",,,-3.00160004e-006,      0.0008
"Horizontal Offset",-3.00800004e-006,s,-3.00000004e-006,      0.0008
,,,-2.99840004e-006,           0
,,,-2.99680004e-006,      0.0008
,,,-2.99520004e-006,           0
,,,-2.99360004e-006,           0
,,,-2.99200004e-006,           0
,,,-2.99040004e-006,      0.0008
,,,-2.98880004e-006,           0
,,,-2.98720004e-006,           0
,,,-2.98560004e-006,           0
,,,-2.98400004e-006,           0
,,,-2.98240004e-006,      0.0008
,,,-2.98080004e-006,           0
,,,-2.97920004e-006,           0
,,,-2.97760004e-006,      0.0008
,,,-2.97600004e-006,     -0.0008
,,,-2.97440004e-006,     -0.0008
,,,-2.97280004e-006,      0.0008
,,,-2.97120004e-006,           0
,,,-2.96960004e-006,           0
,,,-2.96800004e-006,      0.0008
,,,-2.96640004e-006,      0.0008
,,,-2.96480004e-006,      0.0008
,,,-2.96320004e-006,           0
,,,-2.96160004e-006,      0.0008
,,,-2.96000004e-006,           0
,,,-2.95840004e-006,           0
,,,-2.95680004e-006,      0.0008
,,,-2.95520004e-006,           0
,,,-2.95360004e-006,      0.0008
,,,-2.95200004e-006,      0.0008
,,,-2.95040004e-006,           0
,,,-2.94880004e-006,      0.0008
,,,-2.94720004e-006,      0.0008
,,,-2.94560004e-006,           0
,,,-2.94400004e-006,      0.0008
,,,-2.94240004e-006,           0
,,,-2.94080004e-006,      0.0008
,,,-2.93920004e-006,      0.0008
,,,-2.93760004e-006,      0.0008
,,,-2.93600004e-006,           0
,,,-2.93440004e-006,      0.0008
,,,-2.93280004e-006,     -0.0008
,,,-2.93120004e-006,      0.0008
,,,-2.92960004e-006,      0.0008
,,,-2.92800004e-006,      0.0008
,,,-2.92640004e-006,      0.0008
,,,-2.92480004e-006,     -0.0008
,,,-2.92320004e-006,      0.0008
,,,-2.92160004e-006,           0
,,,-2.92000004e-006,      0.0008
,,,-2.91840004e-006,           0
,,,-2.91680004e-006,           0
,,,-2.91520004e-006,      0.0008
,,,-2.91360004e-006,      0.0008
,,,-2.91200004e-006,     -0.0008
,,,-2.91040004e-006,      0.0008
,,,-2.90880004e-006,           0
,,,-2.90720004e-006,     -0.0008
,,,-2.90560004e-006,           0
,,,-2.90400004e-006,           0
,,,-2.90240004e-006,      0.0008
,,,-2.90080004e-006,           0
,,,-2.89920004e-006,           0
