"Record Length",5000,"Points",-4.23999988e-006,       0.002
"Sample Interval",7.99999977e-009,s,-4.23199988e-006,      -0.002
"Trigger Point",530,"Samples",-4.22399988e-006,       0.002
"Trigger Time",5.73915719e-009,s,-4.21599988e-006,      -0.006
"",,,-4.20799988e-006,       0.002
"Horizontal Offset",-4.23999988e-006,s,-4.19999988e-006,       0.002
,,,-4.19199988e-006,      -0.002
,,,-4.18399988e-006,       0.002
,,,-4.17599988e-006,      -0.002
,,,-4.16799988e-006,       -0.01
,,,-4.15999988e-006,      -0.002
,,,-4.15199988e-006,       0.002
,,,-4.14399988e-006,      -0.002
,,,-4.13599988e-006,      -0.006
,,,-4.12799988e-006,      -0.002
,,,-4.11999988e-006,       0.002
,,,-4.11199988e-006,      -0.006
,,,-4.10399988e-006,      -0.002
,,,-4.09599988e-006,       0.002
,,,-4.08799988e-006,       0.002
,,,-4.07999988e-006,       0.002
,,,-4.07199988e-006,      -0.006
,,,-4.06399989e-006,       0.002
,,,-4.05599989e-006,      -0.006
,,,-4.04799989e-006,       0.002
,,,-4.03999989e-006,      -0.002
,,,-4.03199989e-006,      -0.006
,,,-4.02399989e-006,      -0.006
,,,-4.01599989e-006,      -0.002
,,,-4.00799989e-006,      -0.006
,,,-3.99999989e-006,      -0.006
,,,-3.99199989e-006,       0.002
,,,-3.98399989e-006,      -0.002
,,,-3.97599989e-006,      -0.002
,,,-3.96799989e-006,       0.002
,,,-3.95999989e-006,       0.002
,,,-3.95199989e-006,      -0.002
,,,-3.94399989e-006,       0.002
,,,-3.93599989e-006,       0.002
,,,-3.92799989e-006,      -0.002
,,,-3.91999989e-006,       0.002
,,,-3.91199989e-006,      -0.006
,,,-3.90399989e-006,      -0.002
,,,-3.89599989e-006,      -0.002
,,,-3.88799989e-006,      -0.002
,,,-3.87999989e-006,       0.002
,,,-3.87199989e-006,      -0.002
,,,-3.86399989e-006,      -0.006
,,,-3.85599989e-006,       0.002
,,,-3.84799989e-006,      -0.002
,,,-3.83999989e-006,      -0.002
,,,-3.83199989e-006,      -0.006
,,,-3.82399989e-006,       0.002
,,,-3.81599989e-006,      -0.002
,,,-3.80799989e-006,      -0.006
,,,-3.79999989e-006,      -0.002
,,,-3.79199989e-006,      -0.006
,,,-3.78399989e-006,       0.002
,,,-3.77599989e-006,      -0.006
,,,-3.76799989e-006,       0.002
,,,-3.75999989e-006,      -0.006
,,,-3.75199989e-006,       0.002
,,,-3.74399989e-006,       0.002
,,,-3.73599989e-006,      -0.002
,,,-3.72799989e-006,       0.002
,,,-3.71999989e-006,      -0.002
,,,-3.7119999e-006,      -0.002
,,,-3.7039999e-006,      -0.002
,,,-3.6959999e-006,       0.002
,,,-3.6879999e-006,      -0.006
,,,-3.6799999e-006,      -0.002
,,,-3.6719999e-006,       0.002
,,,-3.6639999e-006,      -0.006
,,,-3.6559999e-006,       0.002
,,,-3.6479999e-006,      -0.002
,,,-3.6399999e-006,       0.002
,,,-3.6319999e-006,      -0.002
,,,-3.6239999e-006,      -0.002
,,,-3.6159999e-006,       0.002
,,,-3.6079999e-006,      -0.006
,,,-3.5999999e-006,       0.002
,,,-3.5919999e-006,      -0.002
,,,-3.5839999e-006,      -0.002
,,,-3.5759999e-006,      -0.006
,,,-3.5679999e-006,       0.002
,,,-3.5599999e-006,      -0.002
,,,-3.5519999e-006,      -0.002
,,,-3.5439999e-006,       0.002
,,,-3.5359999e-006,      -0.006
,,,-3.5279999e-006,      -0.002
,,,-3.5199999e-006,       0.002
,,,-3.5119999e-006,      -0.006
,,,-3.5039999e-006,      -0.002
,,,-3.4959999e-006,       0.002
,,,-3.4879999e-006,      -0.002
,,,-3.4799999e-006,      -0.006
,,,-3.4719999e-006,      -0.002
,,,-3.4639999e-006,       0.002
,,,-3.4559999e-006,      -0.002
